--------------------------------------------------------------------------------
Bandstructure
HorizontalLine(Fermi Level)
yData = 0.0 eV

VerticalLine(Y segment)
xData = 0.0 

VerticalLine(Gamma segment)
xData = 0.154583512136 

VerticalLine(X segment)
xData = 0.208690831983 

VerticalLine(V segment)
xData = 0.363274344119 

VerticalLine(U segment)
xData = 0.527053659923 

VerticalLine(R segment)
xData = 0.681637172059 

VerticalLine(Z segment)
xData = 0.845416487864 

VerticalLine(T segment)
xData = 0.999999970198 

Line(Band 0)
xData [141]     , yData [141]     
                , Hartree         
 0.1159376341   , -0.2199952979   
 0.1236668097   , -0.2102540012   
 0.1313959853   , -0.201813792    
 0.1391251609   , -0.1952039096   
 0.1468543365   , -0.1909503107   
 0.1545835121   , -0.1894802476   
 0.1572888781   , -0.189458621    
 0.1599942441   , -0.1893946536   
 0.1626996101   , -0.1892868958   
 0.1654049761   , -0.1891417775   
 0.1681103421   , -0.1889497559   
 0.1708157081   , -0.1887161048   
 0.1735210741   , -0.188441007    
 0.1762264401   , -0.188127071    
 0.1789318061   , -0.1877719058   
 0.1816371721   , -0.1873841297   
 0.1843425381   , -0.1869622513   
 0.187047904    , -0.1865097259   
 0.18975327     , -0.1860222766   
 0.192458636    , -0.1822151641   
 0.195164002    , -0.1787286045   
 0.197869368    , -0.1793642024   
 0.200574734    , -0.1800133347   
 0.2032801      , -0.1806607623   
 0.205985466    , -0.1813005144   
 0.208690832    , -0.181942625    
 0.2164200076   , -0.1839370598   
 0.2241491832   , -0.1892130496   
 0.2318783588   , -0.1966442953   
 0.2396075344   , -0.2054415871   
 0.24733671     , -0.2150878232   
 0.2550658856   , -0.225173024    
 0.2627950612   , -0.2353041385   
 0.2705242368   , -0.2450112491   
 0.2782534124   , -0.2536734774   
 0.2859825881   , -0.2604684754   
 0.2937117637   , -0.2645699433   
 0.3014409393   , -0.2655994082   
 0.3091701149   , -0.2638676102   
 0.3168992905   , -0.2600335615   
 0.3246284661   , -0.2546865342   
 0.3323576417   , -0.248262377    
 0.3400868173   , -0.2410962116   
 0.3478159929   , -0.2335968102   
 0.3555451685   , -0.2266956313   
 0.3632743441   , -0.2233073632   
 0.3714633099   , -0.2266961712   
 0.3796522757   , -0.2335969336   
 0.3878412415   , -0.2410970419   
 0.3960302073   , -0.2482607297   
 0.4042191731   , -0.2546862442   
 0.4124081389   , -0.2600333709   
 0.4205971047   , -0.2638683512   
 0.4287860704   , -0.2655977154   
 0.4369750362   , -0.2645705125   
 0.445164002    , -0.260468815    
 0.4533529678   , -0.2536706071   
 0.4615419336   , -0.2450121667   
 0.4697308994   , -0.2353069323   
 0.4779198652   , -0.2251734335   
 0.486108831    , -0.2150845047   
 0.4942977968   , -0.2054445733   
 0.5024867626   , -0.1966478754   
 0.5106757283   , -0.1892153342   
 0.5188646941   , -0.1839291359   
 0.5270536599   , -0.1819336208   
 0.5347828355   , -0.1839269022   
 0.5425120111   , -0.1892166366   
 0.5502411867   , -0.196649197    
 0.5579703624   , -0.2054451013   
 0.565699538    , -0.2150865787   
 0.5734287136   , -0.2251711763   
 0.5811578892   , -0.235306685    
 0.5888870648   , -0.2450161695   
 0.5966162404   , -0.2536762308   
 0.604345416    , -0.2604640153   
 0.6120745916   , -0.2645666434   
 0.6198037672   , -0.265596527    
 0.6275329428   , -0.2638697511   
 0.6352621184   , -0.2600352129   
 0.642991294    , -0.2546895076   
 0.6507204696   , -0.2482618803   
 0.6584496452   , -0.2410952134   
 0.6661788208   , -0.2335963737   
 0.6739079965   , -0.2266949235   
 0.6816371721   , -0.2233034937   
 0.6898261378   , -0.225065361    
 0.6980151036   , -0.2289452894   
 0.7062040694   , -0.2332335744   
 0.7143930352   , -0.2371749522   
 0.722582001    , -0.2404508809   
 0.7307709668   , -0.2428769351   
 0.7389599326   , -0.2443152982   
 0.7471488984   , -0.2446360549   
 0.7553378642   , -0.2437318896   
 0.76352683     , -0.2415617639   
 0.7717157958   , -0.238272446    
 0.7799047615   , -0.2343289871   
 0.7880937273   , -0.2306227309   
 0.7962826931   , -0.2283802871   
 0.8044716589   , -0.2195803894   
 0.8126606247   , -0.2099649163   
 0.8208495905   , -0.201635031    
 0.8290385563   , -0.1951182577   
 0.8372275221   , -0.1909343672   
 0.8454164879   , -0.1894967884   
 0.8531456635   , -0.1909617793   
 0.8608748391   , -0.195195254    
 0.8686040147   , -0.2017997403   
 0.8763331903   , -0.2102380854   
 0.8840623659   , -0.2199971364   
 0.8917915415   , -0.2306163927   
 0.8995207171   , -0.2311270347   
 0.9072498927   , -0.2277259581   
 0.9149790683   , -0.2239044694   
 0.9227082439   , -0.2196727606   
 0.9304374195   , -0.2150406341   
 0.9381665951   , -0.2100466738   
 0.9458957708   , -0.2047526553   
 0.9536249464   , -0.1992667292   
 0.961354122    , -0.1942252615   
 0.9690832976   , -0.1953551637   
 0.9768124732   , -0.2060289631   
 0.9845416488   , -0.2177880393   
 0.9922708244   , -0.2292395239   
 1              , -0.2401606203   

Line(Band 6)
xData [141]     , yData [141]     
                , Hartree         
 0              , -0.156858384    
 0.007729175607 , -0.1641648704   
 0.01545835121  , -0.1712061757   
 0.02318752682  , -0.1777524601   
 0.03091670243  , -0.1824076486   
 0.03864587803  , -0.1794185147   
 0.04637505364  , -0.1844995749   
 0.05410422925  , -0.1888977112   
 0.06183340485  , -0.1925254382   
 0.06956258046  , -0.1952777518   
 0.07729175607  , -0.1970202373   
 0.08502093167  , -0.1976146944   
 0.09275010728  , -0.1969310227   
 0.1004792829   , -0.1949523072   
 0.1082084585   , -0.191801227    
 0.1159376341   , -0.18781526     
 0.1236668097   , -0.1834960043   
 0.1313959853   , -0.1799856944   
 0.1391251609   , -0.1818851107   
 0.1468543365   , -0.1830284602   
 0.1545835121   , -0.1834069018   
 0.1572888781   , -0.1833685485   
 0.1599942441   , -0.1832597431   
 0.1626996101   , -0.1830796447   
 0.1654049761   , -0.1828254872   
 0.1681103421   , -0.1824994303   
 0.1708157081   , -0.1821017945   
 0.1735210741   , -0.1816315155   
 0.1762264401   , -0.1810932348   
 0.1789318061   , -0.1804863783   
 0.1816371721   , -0.179812816    
 0.1843425381   , -0.1790722091   
 0.187047904    , -0.1782673874   
 0.18975327     , -0.1774975746   
 0.192458636    , -0.1781052495   
 0.195164002    , -0.1770824649   
 0.197869368    , -0.1744401554   
 0.200574734    , -0.173343993    
 0.2032801      , -0.172198129    
 0.205985466    , -0.1710042247   
 0.208690832    , -0.1697708498   
 0.2164200076   , -0.169390004    
 0.2241491832   , -0.1682476872   
 0.2318783588   , -0.1663418636   
 0.2396075344   , -0.1636764805   
 0.24733671     , -0.160254919    
 0.2550658856   , -0.1560763585   
 0.2627950612   , -0.1511451585   
 0.2705242368   , -0.1454645035   
 0.2782534124   , -0.1390400709   
 0.2859825881   , -0.1318794437   
 0.2937117637   , -0.1286975272   
 0.3014409393   , -0.1294588534   
 0.3091701149   , -0.1335930658   
 0.3168992905   , -0.1423673329   
 0.3246284661   , -0.1534376436   
 0.3323576417   , -0.1649288098   
 0.3400868173   , -0.1761067798   
 0.3478159929   , -0.1864767736   
 0.3555451685   , -0.1951017064   
 0.3632743441   , -0.1990639863   
 0.3714633099   , -0.1951008178   
 0.3796522757   , -0.1864764568   
 0.3878412415   , -0.1761077229   
 0.3960302073   , -0.1649291494   
 0.4042191731   , -0.1534368193   
 0.4124081389   , -0.1423644435   
 0.4205971047   , -0.1335932668   
 0.4287860704   , -0.1294591435   
 0.4369750362   , -0.1286969817   
 0.445164002    , -0.1319100718   
 0.4533529678   , -0.139074146    
 0.4615419336   , -0.1455040838   
 0.4697308994   , -0.1511920882   
 0.4779198652   , -0.1561279543   
 0.486108831    , -0.16031288     
 0.4942977968   , -0.1637429055   
 0.5024867626   , -0.166410158    
 0.5106757283   , -0.1683162186   
 0.5188646941   , -0.1694616965   
 0.5270536599   , -0.169845762    
 0.5347828355   , -0.1694623926   
 0.5425120111   , -0.1683178684   
 0.5502411867   , -0.1664113323   
 0.5579703624   , -0.1637421702   
 0.565699538    , -0.1603161208   
 0.5734287136   , -0.1561347977   
 0.5811578892   , -0.1512038948   
 0.5888870648   , -0.1455263804   
 0.5966162404   , -0.1391025932   
 0.604345416    , -0.1319394923   
 0.6120745916   , -0.1286933709   
 0.6198037672   , -0.1294545651   
 0.6275329428   , -0.133593715    
 0.6352621184   , -0.1423650556   
 0.642991294    , -0.1534332807   
 0.6507204696   , -0.1649265415   
 0.6584496452   , -0.1761043228   
 0.6661788208   , -0.1864763924   
 0.6739079965   , -0.1950989325   
 0.6816371721   , -0.1990604996   
 0.6898261378   , -0.1965279796   
 0.6980151036   , -0.1903349491   
 0.7062040694   , -0.1821986736   
 0.7143930352   , -0.1729112868   
 0.722582001    , -0.1629308986   
 0.7307709668   , -0.1532482414   
 0.7389599326   , -0.1494590025   
 0.7471488984   , -0.1541336558   
 0.7553378642   , -0.1606813761   
 0.76352683     , -0.1674860924   
 0.7717157958   , -0.1740189013   
 0.7799047615   , -0.1798006004   
 0.7880937273   , -0.1841721516   
 0.7962826931   , -0.1862989986   
 0.8044716589   , -0.1856936587   
 0.8126606247   , -0.1829592963   
 0.8208495905   , -0.1797488129   
 0.8290385563   , -0.1818281246   
 0.8372275221   , -0.1830766697   
 0.8454164879   , -0.183493352    
 0.8531456635   , -0.1831130589   
 0.8608748391   , -0.1819739548   
 0.8686040147   , -0.1800766574   
 0.8763331903   , -0.1835007056   
 0.8840623659   , -0.1878225038   
 0.8917915415   , -0.1918014678   
 0.8995207171   , -0.1949498085   
 0.9072498927   , -0.1969250884   
 0.9149790683   , -0.1976090269   
 0.9227082439   , -0.1970216909   
 0.9304374195   , -0.1952764895   
 0.9381665951   , -0.1925234282   
 0.9458957708   , -0.1889007062   
 0.9536249464   , -0.1845062274   
 0.961354122    , -0.1794203864   
 0.9690832976   , -0.1824083776   
 0.9768124732   , -0.1777459258   
 0.9845416488   , -0.1711976784   
 0.9922708244   , -0.1641569851   
 1              , -0.1568530738   

Line(Band 7)
xData [141]     , yData [141]     
                , Hartree         
 0              , -0.156858384    
 0.007729175607 , -0.1532442149   
 0.01545835121  , -0.1605895249   
 0.02318752682  , -0.1674217024   
 0.03091670243  , -0.173710235    
 0.03864587803  , -0.1767029504   
 0.04637505364  , -0.1640149666   
 0.05410422925  , -0.1500833022   
 0.06183340485  , -0.1355518344   
 0.06956258046  , -0.1378229467   
 0.07729175607  , -0.1456720587   
 0.08502093167  , -0.1528001693   
 0.09275010728  , -0.1591913088   
 0.1004792829   , -0.1648478977   
 0.1082084585   , -0.1697596432   
 0.1159376341   , -0.1739207854   
 0.1236668097   , -0.177330869    
 0.1313959853   , -0.1793820534   
 0.1391251609   , -0.1760058788   
 0.1468543365   , -0.1738086644   
 0.1545835121   , -0.1730329607   
 0.1572888781   , -0.1730634546   
 0.1599942441   , -0.1731537051   
 0.1626996101   , -0.1733031298   
 0.1654049761   , -0.1735152297   
 0.1681103421   , -0.1737779512   
 0.1708157081   , -0.1740938748   
 0.1735210741   , -0.1744567601   
 0.1762264401   , -0.1748687571   
 0.1789318061   , -0.175324467    
 0.1816371721   , -0.1758189527   
 0.1843425381   , -0.1763475904   
 0.187047904    , -0.1769086921   
 0.18975327     , -0.177399435    
 0.192458636    , -0.1764708964   
 0.195164002    , -0.1754834282   
 0.197869368    , -0.1719400241   
 0.200574734    , -0.1667935133   
 0.2032801      , -0.1671981196   
 0.205985466    , -0.1685000263   
 0.208690832    , -0.1697708498   
 0.2164200076   , -0.169390004    
 0.2241491832   , -0.1682476872   
 0.2318783588   , -0.1663418636   
 0.2396075344   , -0.1636764805   
 0.24733671     , -0.160254919    
 0.2550658856   , -0.1560763585   
 0.2627950612   , -0.1511451585   
 0.2705242368   , -0.1454645035   
 0.2782534124   , -0.1390400709   
 0.2859825881   , -0.1318794437   
 0.2937117637   , -0.1286975272   
 0.3014409393   , -0.1294588534   
 0.3091701149   , -0.1335930658   
 0.3168992905   , -0.1423673329   
 0.3246284661   , -0.1534376436   
 0.3323576417   , -0.1649288098   
 0.3400868173   , -0.1761067798   
 0.3478159929   , -0.1864767736   
 0.3555451685   , -0.1951017064   
 0.3632743441   , -0.1990639863   
 0.3714633099   , -0.1951008178   
 0.3796522757   , -0.1864764568   
 0.3878412415   , -0.1761077229   
 0.3960302073   , -0.1649291494   
 0.4042191731   , -0.1534368193   
 0.4124081389   , -0.1423644435   
 0.4205971047   , -0.1335932668   
 0.4287860704   , -0.1294591435   
 0.4369750362   , -0.1286969817   
 0.445164002    , -0.1319100718   
 0.4533529678   , -0.139074146    
 0.4615419336   , -0.1455040838   
 0.4697308994   , -0.1511920882   
 0.4779198652   , -0.1561279543   
 0.486108831    , -0.16031288     
 0.4942977968   , -0.1637429055   
 0.5024867626   , -0.166410158    
 0.5106757283   , -0.1683162186   
 0.5188646941   , -0.1694616965   
 0.5270536599   , -0.169845762    
 0.5347828355   , -0.1694623926   
 0.5425120111   , -0.1683178684   
 0.5502411867   , -0.1664113323   
 0.5579703624   , -0.1637421702   
 0.565699538    , -0.1603161208   
 0.5734287136   , -0.1561347977   
 0.5811578892   , -0.1512038948   
 0.5888870648   , -0.1455263804   
 0.5966162404   , -0.1391025932   
 0.604345416    , -0.1319394923   
 0.6120745916   , -0.1286933709   
 0.6198037672   , -0.1294545651   
 0.6275329428   , -0.133593715    
 0.6352621184   , -0.1423650556   
 0.642991294    , -0.1534332807   
 0.6507204696   , -0.1649265415   
 0.6584496452   , -0.1761043228   
 0.6661788208   , -0.1864763924   
 0.6739079965   , -0.1950989325   
 0.6816371721   , -0.1990604996   
 0.6898261378   , -0.1933845602   
 0.6980151036   , -0.1821304331   
 0.7062040694   , -0.1693331917   
 0.7143930352   , -0.1560260315   
 0.722582001    , -0.1427831861   
 0.7307709668   , -0.1357316807   
 0.7389599326   , -0.134211667    
 0.7471488984   , -0.1241212467   
 0.7553378642   , -0.1335087058   
 0.76352683     , -0.1421179403   
 0.7717157958   , -0.1499334878   
 0.7799047615   , -0.1569437897   
 0.7880937273   , -0.1631448062   
 0.7962826931   , -0.1685313165   
 0.8044716589   , -0.1730930626   
 0.8126606247   , -0.1768324444   
 0.8208495905   , -0.1793723204   
 0.8290385563   , -0.1760790291   
 0.8372275221   , -0.1738187573   
 0.8454164879   , -0.1730269483   
 0.8531456635   , -0.173792449    
 0.8608748391   , -0.1760104393   
 0.8686040147   , -0.1793818549   
 0.8763331903   , -0.1774212717   
 0.8840623659   , -0.1740087628   
 0.8917915415   , -0.1698339521   
 0.8995207171   , -0.1649218424   
 0.9072498927   , -0.1592626033   
 0.9149790683   , -0.1528644986   
 0.9227082439   , -0.145737902    
 0.9304374195   , -0.1378849029   
 0.9381665951   , -0.135551911    
 0.9458957708   , -0.1500857525   
 0.9536249464   , -0.164019102    
 0.961354122    , -0.1767002472   
 0.9690832976   , -0.1737128515   
 0.9768124732   , -0.1674189278   
 0.9845416488   , -0.1605846704   
 0.9922708244   , -0.1532390369   
 1              , -0.1568530738   

Line(Band 8)
xData [141]     , yData [141]     
                , Hartree         
 0              , -0.1454053645   
 0.007729175607 , -0.14939012     
 0.01545835121  , -0.1418293336   
 0.02318752682  , -0.1342528816   
 0.03091670243  , -0.1267524341   
 0.03864587803  , -0.1194010368   
 0.04637505364  , -0.1122982398   
 0.05410422925  , -0.1199945348   
 0.06183340485  , -0.1292572174   
 0.06956258046  , -0.1205676143   
 0.07729175607  , -0.1107206235   
 0.08502093167  , -0.1180481703   
 0.09275010728  , -0.1246065827   
 0.1004792829   , -0.1303964791   
 0.1082084585   , -0.1354181467   
 0.1159376341   , -0.1396679187   
 0.1236668097   , -0.1431482359   
 0.1313959853   , -0.1458558533   
 0.1391251609   , -0.1477904681   
 0.1468543365   , -0.1489472073   
 0.1545835121   , -0.1493315102   
 0.1572888781   , -0.1494166875   
 0.1599942441   , -0.1496704528   
 0.1626996101   , -0.1500852378   
 0.1654049761   , -0.15065611     
 0.1681103421   , -0.1513668803   
 0.1708157081   , -0.1522069935   
 0.1735210741   , -0.1531608495   
 0.1762264401   , -0.1542154584   
 0.1789318061   , -0.1553545006   
 0.1816371721   , -0.1565640646   
 0.1843425381   , -0.1578277044   
 0.187047904    , -0.1591314964   
 0.18975327     , -0.1604657168   
 0.192458636    , -0.1618173721   
 0.195164002    , -0.1631761599   
 0.197869368    , -0.1645322926   
 0.200574734    , -0.1658751192   
 0.2032801      , -0.1616514185   
 0.205985466    , -0.1565201648   
 0.208690832    , -0.1514015673   
 0.2164200076   , -0.150335768    
 0.2241491832   , -0.1477798849   
 0.2318783588   , -0.1447050892   
 0.2396075344   , -0.141658951    
 0.24733671     , -0.1388543712   
 0.2550658856   , -0.1363386217   
 0.2627950612   , -0.1341165545   
 0.2705242368   , -0.1321827633   
 0.2782534124   , -0.1305542509   
 0.2859825881   , -0.129315506    
 0.2937117637   , -0.1239919048   
 0.3014409393   , -0.1153890729   
 0.3091701149   , -0.1124227899   
 0.3168992905   , -0.1159509752   
 0.3246284661   , -0.1168031084   
 0.3323576417   , -0.1167964114   
 0.3400868173   , -0.1165613972   
 0.3478159929   , -0.116304656    
 0.3555451685   , -0.1161308877   
 0.3632743441   , -0.1160707088   
 0.3714633099   , -0.1161295223   
 0.3796522757   , -0.116307172    
 0.3878412415   , -0.1165608901   
 0.3960302073   , -0.1167968937   
 0.4042191731   , -0.1167986328   
 0.4124081389   , -0.1159479327   
 0.4205971047   , -0.112423667    
 0.4287860704   , -0.1154166207   
 0.4369750362   , -0.1240203446   
 0.445164002    , -0.1293121527   
 0.4533529678   , -0.1305560891   
 0.4615419336   , -0.1321893312   
 0.4697308994   , -0.134121499    
 0.4779198652   , -0.1363404798   
 0.486108831    , -0.1388545048   
 0.4942977968   , -0.1416615878   
 0.5024867626   , -0.1447015859   
 0.5106757283   , -0.1477805188   
 0.5188646941   , -0.1503353337   
 0.5270536599   , -0.1514022554   
 0.5347828355   , -0.1503346478   
 0.5425120111   , -0.1477790624   
 0.5502411867   , -0.1447010737   
 0.5579703624   , -0.1416594812   
 0.565699538    , -0.1388555949   
 0.5734287136   , -0.136339349    
 0.5811578892   , -0.1341234043   
 0.5888870648   , -0.132188984    
 0.5966162404   , -0.1305596244   
 0.604345416    , -0.1293115436   
 0.6120745916   , -0.1240508703   
 0.6198037672   , -0.1154511392   
 0.6275329428   , -0.1124257398   
 0.6352621184   , -0.1159497331   
 0.642991294    , -0.1167958689   
 0.6507204696   , -0.1167910783   
 0.6584496452   , -0.1165525411   
 0.6661788208   , -0.1163010029   
 0.6739079965   , -0.1161241208   
 0.6816371721   , -0.1160587799   
 0.6898261378   , -0.1167454794   
 0.6980151036   , -0.1187614863   
 0.7062040694   , -0.1219961525   
 0.7143930352   , -0.1262486393   
 0.722582001    , -0.131177353    
 0.7307709668   , -0.130324287    
 0.7389599326   , -0.1196718406   
 0.7471488984   , -0.123904026    
 0.7553378642   , -0.1116949631   
 0.76352683     , -0.1183528995   
 0.7717157958   , -0.1243454671   
 0.7799047615   , -0.1296743531   
 0.7880937273   , -0.134348849    
 0.7962826931   , -0.1383735368   
 0.8044716589   , -0.1417586917   
 0.8126606247   , -0.1445138829   
 0.8208495905   , -0.1466477233   
 0.8290385563   , -0.1481668759   
 0.8372275221   , -0.1490741795   
 0.8454164879   , -0.1493780927   
 0.8531456635   , -0.1489893095   
 0.8608748391   , -0.1478293972   
 0.8686040147   , -0.1458894421   
 0.8763331903   , -0.1431844314   
 0.8840623659   , -0.1397029453   
 0.8917915415   , -0.1354495289   
 0.8995207171   , -0.1304282391   
 0.9072498927   , -0.124636595    
 0.9149790683   , -0.1180790809   
 0.9227082439   , -0.1107573881   
 0.9304374195   , -0.1205724961   
 0.9381665951   , -0.1293201649   
 0.9458957708   , -0.1200575037   
 0.9536249464   , -0.1122908494   
 0.961354122    , -0.1193944115   
 0.9690832976   , -0.1267438896   
 0.9768124732   , -0.1342485985   
 0.9845416488   , -0.1418193407   
 0.9922708244   , -0.14937752     
 1              , -0.1453993122   

Line(Band 9)
xData [141]     , yData [141]     
                , Hartree         
 0              , -0.1454053645   
 0.007729175607 , -0.1370922815   
 0.01545835121  , -0.1283201803   
 0.02318752682  , -0.1191048045   
 0.03091670243  , -0.1094750574   
 0.03864587803  , -0.0994620928   
 0.04637505364  , -0.1100517875   
 0.05410422925  , -0.105547305    
 0.06183340485  , -0.09925991845  
 0.06956258046  , -0.1026364499   
 0.07729175607  , -0.1052363616   
 0.08502093167  , -0.08964549003  
 0.09275010728  , -0.08104704412  
 0.1004792829   , -0.07873230402  
 0.1082084585   , -0.07742392758  
 0.1159376341   , -0.07706557993  
 0.1236668097   , -0.07752595883  
 0.1313959853   , -0.07853787496  
 0.1391251609   , -0.07974563581  
 0.1468543365   , -0.08071549804  
 0.1545835121   , -0.08108626588  
 0.1572888781   , -0.08135492548  
 0.1599942441   , -0.08215178565  
 0.1626996101   , -0.08346569092  
 0.1654049761   , -0.085275327    
 0.1681103421   , -0.08753339507  
 0.1708157081   , -0.09020108688  
 0.1735210741   , -0.09324011887  
 0.1762264401   , -0.09660834747  
 0.1789318061   , -0.1002650253   
 0.1816371721   , -0.1041831986   
 0.1843425381   , -0.1083198436   
 0.187047904    , -0.1126499494   
 0.18975327     , -0.1171426099   
 0.192458636    , -0.1217737331   
 0.195164002    , -0.1265216745   
 0.197869368    , -0.1313654763   
 0.200574734    , -0.1362895637   
 0.2032801      , -0.1412792059   
 0.205985466    , -0.1463211712   
 0.208690832    , -0.1514015673   
 0.2164200076   , -0.150335768    
 0.2241491832   , -0.1477798849   
 0.2318783588   , -0.1447050892   
 0.2396075344   , -0.141658951    
 0.24733671     , -0.1388543712   
 0.2550658856   , -0.1363386217   
 0.2627950612   , -0.1341165545   
 0.2705242368   , -0.1321827633   
 0.2782534124   , -0.1305542509   
 0.2859825881   , -0.129315506    
 0.2937117637   , -0.1239919048   
 0.3014409393   , -0.1153890729   
 0.3091701149   , -0.1124227899   
 0.3168992905   , -0.1159509752   
 0.3246284661   , -0.1168031084   
 0.3323576417   , -0.1167964114   
 0.3400868173   , -0.1165613972   
 0.3478159929   , -0.116304656    
 0.3555451685   , -0.1161308877   
 0.3632743441   , -0.1160707088   
 0.3714633099   , -0.1161295223   
 0.3796522757   , -0.116307172    
 0.3878412415   , -0.1165608901   
 0.3960302073   , -0.1167968937   
 0.4042191731   , -0.1167986328   
 0.4124081389   , -0.1159479327   
 0.4205971047   , -0.112423667    
 0.4287860704   , -0.1154166207   
 0.4369750362   , -0.1240203446   
 0.445164002    , -0.1293121527   
 0.4533529678   , -0.1305560891   
 0.4615419336   , -0.1321893312   
 0.4697308994   , -0.134121499    
 0.4779198652   , -0.1363404798   
 0.486108831    , -0.1388545048   
 0.4942977968   , -0.1416615878   
 0.5024867626   , -0.1447015859   
 0.5106757283   , -0.1477805188   
 0.5188646941   , -0.1503353337   
 0.5270536599   , -0.1514022554   
 0.5347828355   , -0.1503346478   
 0.5425120111   , -0.1477790624   
 0.5502411867   , -0.1447010737   
 0.5579703624   , -0.1416594812   
 0.565699538    , -0.1388555949   
 0.5734287136   , -0.136339349    
 0.5811578892   , -0.1341234043   
 0.5888870648   , -0.132188984    
 0.5966162404   , -0.1305596244   
 0.604345416    , -0.1293115436   
 0.6120745916   , -0.1240508703   
 0.6198037672   , -0.1154511392   
 0.6275329428   , -0.1124257398   
 0.6352621184   , -0.1159497331   
 0.642991294    , -0.1167958689   
 0.6507204696   , -0.1167910783   
 0.6584496452   , -0.1165525411   
 0.6661788208   , -0.1163010029   
 0.6739079965   , -0.1161241208   
 0.6816371721   , -0.1160587799   
 0.6898261378   , -0.1157084466   
 0.6980151036   , -0.1146367455   
 0.7062040694   , -0.1128078705   
 0.7143930352   , -0.110110739    
 0.722582001    , -0.1063086526   
 0.7307709668   , -0.1030761594   
 0.7389599326   , -0.1139662319   
 0.7471488984   , -0.1114580532   
 0.7553378642   , -0.1112498443   
 0.76352683     , -0.09987026075  
 0.7717157958   , -0.09523152978  
 0.7799047615   , -0.0911202432   
 0.7880937273   , -0.08757702501  
 0.7962826931   , -0.08471267602  
 0.8044716589   , -0.08261988669  
 0.8126606247   , -0.08133866494  
 0.8208495905   , -0.08079962208  
 0.8290385563   , -0.0807868526   
 0.8372275221   , -0.08097572217  
 0.8454164879   , -0.08107339093  
 0.8531456635   , -0.08071098559  
 0.8608748391   , -0.07974184877  
 0.8686040147   , -0.07853669358  
 0.8763331903   , -0.07751685654  
 0.8840623659   , -0.07705732179  
 0.8917915415   , -0.07741339678  
 0.8995207171   , -0.07872756869  
 0.9072498927   , -0.08104140436  
 0.9149790683   , -0.08964051442  
 0.9227082439   , -0.1052410242   
 0.9304374195   , -0.1026776263   
 0.9381665951   , -0.09925260898  
 0.9458957708   , -0.1055368305   
 0.9536249464   , -0.1101153136   
 0.961354122    , -0.09951988691  
 0.9690832976   , -0.1094764828   
 0.9768124732   , -0.1191117711   
 0.9845416488   , -0.1283143354   
 0.9922708244   , -0.1370843222   
 1              , -0.1453993122   

Line(Band 10)
xData [141]     , yData [141]     
                , Hartree         
 0              , -0.0386835984   
 0.007729175607 , -0.05153557227  
 0.01545835121  , -0.06418904105  
 0.02318752682  , -0.07646811301  
 0.03091670243  , -0.08824845287  
 0.03864587803  , -0.09943357041  
 0.04637505364  , -0.08900316997  
 0.05410422925  , -0.08419125968  
 0.06183340485  , -0.09379541376  
 0.06956258046  , -0.09355180657  
 0.07729175607  , -0.08853563709  
 0.08502093167  , -0.08432714426  
 0.09275010728  , -0.0738886276   
 0.1004792829   , -0.05813310083  
 0.1082084585   , -0.04256034028  
 0.1159376341   , -0.0332513702   
 0.1236668097   , -0.03610526624  
 0.1313959853   , -0.03834560281  
 0.1391251609   , -0.03995651843  
 0.1468543365   , -0.04092448861  
 0.1545835121   , -0.04124746173  
 0.1572888781   , -0.04107693478  
 0.1599942441   , -0.0405664557   
 0.1626996101   , -0.03972164861  
 0.1654049761   , -0.03855409534  
 0.1681103421   , -0.03707005143  
 0.1708157081   , -0.0352851522   
 0.1735210741   , -0.03321484072  
 0.1762264401   , -0.03087406573  
 0.1789318061   , -0.02827894611  
 0.1816371721   , -0.02544388026  
 0.1843425381   , -0.02238591016  
 0.187047904    , -0.01911934225  
 0.18975327     , -0.01565670818  
 0.192458636    , -0.0120106925   
 0.195164002    , -0.008193967364 
 0.197869368    , -0.004215541099 
 0.200574734    , -8.585332181e-05
 0.2032801      ,  0.004183524524 
 0.205985466    ,  0.008582882243 
 0.208690832    ,  0.01310835429  
 0.2164200076   ,  0.01343353039  
 0.2241491832   ,  0.01440401761  
 0.2318783588   ,  0.01601657348  
 0.2396075344   ,  0.01346722596  
 0.24733671     , -0.001743549974 
 0.2550658856   , -0.01726568704  
 0.2627950612   , -0.03283321441  
 0.2705242368   , -0.04824762742  
 0.2782534124   , -0.06335405392  
 0.2859825881   , -0.07796114767  
 0.2937117637   , -0.09175597122  
 0.3014409393   , -0.1039258303   
 0.3091701149   , -0.1060950205   
 0.3168992905   , -0.09612733468  
 0.3246284661   , -0.08553455521  
 0.3323576417   , -0.07438500981  
 0.3400868173   , -0.06282245904  
 0.3478159929   , -0.05120150438  
 0.3555451685   , -0.04065093109  
 0.3632743441   , -0.03539514897  
 0.3714633099   , -0.04065118971  
 0.3796522757   , -0.05120314779  
 0.3878412415   , -0.06282578637  
 0.3960302073   , -0.07438992777  
 0.4042191731   , -0.08554481631  
 0.4124081389   , -0.09614185228  
 0.4205971047   , -0.1061138119   
 0.4287860704   , -0.1039249577   
 0.4369750362   , -0.09176025593  
 0.445164002    , -0.07796897478  
 0.4533529678   , -0.06335637863  
 0.4615419336   , -0.04824906463  
 0.4697308994   , -0.03283271558  
 0.4779198652   , -0.01726228866  
